scene_id,category_band,gt_instance_id,gt_class,packaging_type,visible_px,visibility_ratio,match_iou,e_lat_mm,e_top_mm_signed,ext_err_long_rel,ext_err_short_rel,ext_err_height_rel,yaw_err_deg,yaw_fold_deg,e_bottom_mm_signed,bottom_cue,bottom_confidence,is_primary_target
scene_283,dense,20,Asset_Package_in_paper_with_rope,rigid,6942,0.8414075048537829,0.8824546240276577,14.122797056062804,-22.942538763183308,-0.07602759660067468,-0.09676233634090493,-0.8689599223272895,0.23486743867397308,180,96.9102973905408,overlap_matched_parcel,0.7,True
scene_285,dense,28,Carton Magdeleine,rigid,4983,1.0170151244326389,0.909692956050572,4.696035358446544,0.9458876339453193,-0.051434716367001636,-0.020561828507141448,-0.7558513133168314,0.4135076701641083,90,96.93428367313761,overlap_matched_parcel,0.7,False
scene_285,dense,24,Carton Magdeleine,rigid,5313,1.1222537851146586,0.8247694334650857,7.422827972092096,0.9320106171017972,-0.06069563281448129,-0.05162606754005145,-0.8984923271515789,0.3437511622905731,90,115.03492453325448,overlap_matched_parcel,0.7,True
scene_285,dense,37,Amazon_A2_Package,rigid,8092,0.9877696426118897,0.8554203539823009,19.181274763911517,-0.1794477064138711,0.06701697647528279,0.05717013877472832,2.6539957493430957,0.45322418212890625,180,-22.259606428913116,gradient_global,0.92,False
scene_285,dense,19,Black Package,rigid,6655,1.1225957470428447,0.848084147257701,5.916651592323187,1.266334704091876,-0.006703610657478069,-0.03467125986621853,-0.9120736804729069,0.6366000771522522,180,142.63080280992435,gradient_global,0.92,False
scene_286,dense,27,Colis VistaPrint,rigid,8038,1.0355352127686717,0.9202537944762379,6.254727071034609,0.0208000299408706,-0.021536641252460152,-0.04180222664049387,-0.08357460239567018,0.2327640950679779,180,11.303371134675055,lateral_neighbor,0.75,True
scene_286,dense,23,Carton Magdeleine,rigid,4454,1.0554970715771979,0.8556353839245622,5.93569606889643,0.017107710496011563,-0.06448142523218416,-0.06437036106599649,-0.579838179356837,0.05480482429265976,90,73.65655506151836,gradient_global,0.92,False
scene_286,dense,12,Colis VistaPrint,rigid,6418,1.0444360216283113,0.8896852602056715,2.2929217273629474,0.021680748135355365,-0.02663595823986405,-0.030758440824576523,-0.22842857975094727,0.9704782962799072,180,30.85953841680711,gradient_global,0.92,False
scene_286,dense,26,Small Packet,rigid,2778,0.8619954762048828,0.880849532037437,9.482226200661037,0.009072821143374377,-0.09491857828751973,-0.09809970961546945,-0.000578159801630056,2.9782257080078125,180,0.029308413808215583,gradient_global,0.92,False
scene_287,dense,25,Amazon_Book_Package,rigid,8122,0.9898588945421587,0.9092365800618061,6.2084053094188745,0.059842785951280675,-0.0036898492196103232,0.09006476903388258,-0.06902439580114111,2.3691177368164062,180,1.092447584080225,overlap_matched_parcel,0.7,False
scene_287,dense,26,Amazon_A2_Package,rigid,8704,0.9898480139799379,0.913421306726746,8.57138663687369,-0.4548839204912003,0.012778440329246698,0.061452255695496595,0.6575073442844939,1.7910232543945312,180,-5.9253441611111235,overlap_matched_parcel,0.7,True
scene_287,dense,15,Black Package,rigid,7368,1.1513640398379414,0.8365906623235614,5.508620063705414,0.06889706702362108,-0.01914708633615736,-0.0024680859147433354,-0.7856370538077396,0.8839569091796875,180,121.84262117822998,gradient_global,0.92,False
scene_288,dense,41,Amazon_Book_Package,rigid,10059,0.9883931697308411,0.8939004225610876,12.414063072426567,0.04489769025872725,0.02262235410071561,0.070690192882171,0.5871540006683237,3.1006810665130615,180,-8.738925630811245,gradient_global,0.92,False
scene_288,dense,22,Amazon_A2_Package,rigid,10760,0.9892846602262143,0.9492565055762082,3.406648173022238,-0.44786206851488153,-0.023830453938661938,0.016210217670984437,0.997764876192139,2.1931304931640625,180,-8.749265338554801,gradient_global,0.92,True
scene_289,dense,46,Amazon_Book_Package,rigid,8906,0.9882489903424693,0.9142675698560542,12.247065706905975,0.5342771644027966,0.034856321370178515,0.021525603893436628,0.26526493114808647,2.7443931102752686,180,-3.4340500400933394,gradient_global,0.92,True
scene_289,dense,45,Small_Shipping_Bag,soft,4993,0.855943059086923,0.9202884037652714,7.127768270127219,0.14841448221480924,-0.08890802375273055,-0.08288633759062652,-0.013930354810350406,0.8631744384765625,180,0.6359724572015946,gradient_global,0.92,False
scene_289,dense,22,SM_Little_Package,rigid,2602,1.0701916690607236,0.8266717909300538,5.097292854784195,-4.2588604296835975,-0.012203507238830692,-0.011998132183909183,-0.728807506592892,3.29058837890625,180,70.29018001459563,gradient_global,0.92,False
scene_290,dense,32,Paper_Shopping_Bag,soft,8934,0.9813097190005647,0.7215133199014999,31.72793207703644,-2.38178160104785,-0.05726965385698069,-0.004230554809874574,-0.18150612459223792,3.726839065551758,180,12.942771686471843,gradient_global,0.92,True
scene_291,dense,36,Amazon_Book_Package,rigid,8875,0.9863761127968862,0.9333690987124463,8.880327528853,1.582848832590189,0.011060027995329288,0.002504421314060987,0.715910154454121,0.6150022745132446,180,-9.126053937188905,gradient_global,0.92,True
scene_291,dense,33,SM_Little_Package,rigid,3169,1.0265195643725482,0.8589460397601767,5.570723329165762,-3.9858019908286524,0.005610599402482657,-0.010466514695377953,1.6933243465840195,2.9739632606506348,180,-177.1779468814234,gradient_global,0.92,False
scene_292,dense,27,Black Package,rigid,8146,1.1750402300605534,0.8194205745150994,6.3241633020356245,0.044327652679143625,-0.020946187843923818,0.035007180118905856,-0.8744687584269626,2.3271517753601074,180,135.5869750323555,lateral_neighbor,0.75,True
scene_292,dense,37,Amazon_Book_Package,rigid,8156,0.9892167758339886,0.7590969708515908,30.99991703220153,0.03727564730837685,0.06801711698196816,0.22836790671691123,4.057844253695266,3.2373275756835938,180,-60.66806983023321,gradient_global,0.92,False
scene_293,dense,19,POP_Drinks_Pack,rigid,11487,0.9470616196488673,0.8262311814238326,11.410257941449052,7.94925460866025,-0.048430103822263766,0.07434496013059405,-0.8045134587316516,1.56646728515625,180,111.57925832079685,gradient_global,0.92,True
scene_294,dense,36,Amazon_A2_Package,rigid,10824,0.9889442916910478,0.9011637857265103,10.52117589755484,-0.4657288009992655,0.015309812985164508,0.05200435820704556,1.1577888222924868,1.293088674545288,180,-10.098528045241917,gradient_global,0.92,True
scene_294,dense,28,Amazon_A2_Package,rigid,10457,0.9891807822594668,0.869182602809274,12.497856069545279,-0.46455343556894846,0.03169908685415751,0.13208958792010955,18.979038190242637,1.8800735473632812,180,-158.37008958801323,gradient_global,0.92,False
scene_295,dense,31,POP_Drinks_Pack,rigid,10709,0.9676592778116503,0.8551685498179101,7.5055017456577575,0.1406074068502905,-0.03515823668259051,-0.08127056811120378,-0.8917281631780541,1.034925103187561,180,115.1549138906175,overlap_matched_parcel,0.7,True
scene_295,dense,26,Ikea Cardboard Package,rigid,10146,0.9947291201285268,0.9293317563571851,3.9485782560456224,0.5228509985852892,-0.035828444053460785,-0.060435170779781694,-0.7538306421983928,0.2873440086841583,180,83.44365063738324,overlap_matched_parcel,0.7,False
scene_295,dense,21,Asset_Package_in_paper_with_rope,rigid,6139,0.85270547519735,0.8788076233914318,5.094015089697958,-22.2307313820993,-0.07410537040190736,-0.12839537019398164,-0.8233890241732408,3.0890579223632812,180,91.35500233699234,overlap_matched_parcel,0.7,False
scene_296,dense,23,Black Package,rigid,7358,1.026871735662646,0.9100298994291928,0.9691394035496945,0.02773839162872882,-0.037024815302627787,-0.04616774408283127,-0.7952089247676171,1.0460829734802246,180,123.28511767230421,gradient_global,0.92,True
scene_296,dense,32,Paper_Shopping_Bag,soft,7815,0.9795028123438357,0.7370441458733206,28.232008585519072,-2.455208143484766,-0.22175709209950187,0.00048296609731231807,-0.001094690212153607,3.8054251670837402,180,-2.362783451915762,gradient_global,0.92,False
scene_297,dense,21,Colis VistaPrint,rigid,8935,1.0642131429075403,0.8848349188584219,3.8769725988297825,0.7455357215451208,-0.031990976121267375,-0.03906710891050755,-0.8965777350741652,0.12786102294921875,180,121.78164920739998,gradient_global,0.92,True
scene_298,dense,27,Amazon_A2_Package,rigid,11037,0.9890599651871451,0.9273353422298751,7.9166635466393735,-0.46260895018046533,0.03158409847027878,0.041382415451295416,1.1551161332836386,2.9465365409851074,180,-10.073174474031221,gradient_global,0.92,True
scene_299,dense,39,Amazon_Book_Package,rigid,8295,0.9894661679408543,0.94333936106088,4.228163254559306,0.4450432037197416,-0.011737270936074748,-0.020585802630389657,-0.0399623363261501,1.1440805196762085,180,1.0428751320823437,gradient_global,0.92,False
scene_299,dense,31,Куб,rigid,4826,0.99910910285,0.935764608371322,1.8667673709221868,0.3864394965764628,-0.022385923698595548,-0.05574302969270258,-0.9019663613787763,0.5637359619140625,180,81.42749037027708,gradient_global,0.92,True
scene_299,dense,18,Amazon_A2_Package,rigid,2907,0.330731397519701,0.8740208877284595,103.16992241887493,8.113381598580549,-0.27352465229039025,-0.525871919022037,2.8124476251339865,89.15682220458984,180,-15.286001693446849,gradient_global,0.92,False
scene_300,dense,21,Ikea Cardboard Package,rigid,13623,0.9935457199198269,0.9524333847170227,2.9068725701814353,0.8094060673666803,-0.01809267082609092,-0.015099395507661012,-0.600337426837256,2.0337371826171875,180,66.84578443116784,gradient_global,0.92,False
scene_300,dense,38,SM_Little_Package,rigid,4329,1.1659912672219956,0.8348348348348348,4.5874827388050585,-4.707862326078338,-0.04415341272044307,-0.012970172748265427,-0.6229719509565049,0.1977386474609375,180,59.00899617228139,gradient_global,0.92,True
scene_301,dense,38,Amazon_A2_Package,rigid,10686,0.9885796412427054,0.9502385183799458,4.909194440608019,-0.4341960077063334,-0.02010131606045433,-0.029214846279239967,0.6697850633339262,0.41219183802604675,180,-6.006806210081317,gradient_global,0.92,False
scene_301,dense,35,Amazon_A2_Package,rigid,10631,0.9890411505435408,0.9316278641759456,7.324950288662073,-0.44267691976962453,-0.03434135155633489,-0.00826252206477082,0.627055758933553,0.9557992219924927,180,-5.659779406793852,gradient_global,0.92,True
scene_301,dense,24,Space_Food_Bag,soft,2601,0.6719604105301402,0.7737979993546306,18.62490554490865,-0.22276365850282254,-0.19815519610227136,0.0802288475903921,0.30981108153666004,87.19760131835938,180,-8.854098028740598,gradient_global,0.92,False
scene_302,dense,29,SM_Little_Package,rigid,4190,1.0112692495887219,0.8503579952267303,5.288542890485277,-1.2784452969158977,-0.014923203335654405,-0.07311930909912522,-0.6702353812629085,3.8448939323425293,180,67.11237753957833,gradient_global,0.92,False
scene_303,dense,46,SM_Little_Package,rigid,3944,1.1004966342779328,0.8237829614604463,4.54948532882292,-4.262139937726284,-0.039474354932372537,-0.038499714767730314,-0.8496447187917875,1.7247695922851562,180,82.64751341488996,gradient_global,0.92,True
scene_303,dense,40,Space_Food_Bag,soft,2719,0.868073132947513,0.8672305994851048,13.680417536504622,-0.2299335598535679,-0.16358222860338004,-0.07338886946261479,0.1925080769201159,0.0775299072265625,180,-5.595102492756743,gradient_global,0.92,False
scene_304,dense,26,Black Package,rigid,7094,1.0120210766648032,0.9126021990414435,1.2160785263503522,0.464918013593385,-0.03520713485620461,-0.03855341506174988,-0.5861906545443291,2.26416015625,180,91.32363660587362,gradient_global,0.92,False
scene_304,dense,31,Small Packet,rigid,4567,0.8568122711281366,0.9119772279395665,6.5680067530548,0.08419824541894272,-0.06776904359244884,-0.06858273105290222,-0.007103177234794553,3.1267545223236084,180,0.3328071697475954,gradient_global,0.92,True
scene_305,dense,19,China Package,rigid,8130,1.005021490008374,0.925830258302583,3.1342462516275162,1.7148263820297993,-0.029879157553904603,-0.020904856789213493,-0.9453583454349279,1.7264862060546875,180,360.93070483780366,lateral_neighbor,0.75,True
scene_305,dense,36,Paper_Shopping_Bag,soft,6043,0.9771442837475997,0.6683766341221248,40.456943464632936,-1.1138402114518886,-0.2488068267323544,-0.05536117755175924,-0.5840895097356293,87.3816909790039,180,48.19805137005717,gradient_global,0.92,False
scene_306,dense,33,Small_Shipping_Bag,soft,5472,0.8538308928682843,0.9069809941520468,1.8572199451310498,0.12812515496563037,-0.09294556139029414,-0.08353859448839704,0.015263228084138951,1.726448655128479,180,-0.40608484390736166,gradient_global,0.92,True
scene_307,dense,40,Louis_Vuitton_Package,rigid,3588,1.0562608920256709,0.875139353400223,6.387975557072895,0.07245482448869911,-0.014207004764854706,-0.03516706156522015,0.06670985997453198,2.947314739227295,180,-2.929488260433488,gradient_global,0.92,True
scene_308,dense,30,Куб,rigid,5469,1.1382904362821786,0.84713841652953,6.169793203322496,0.11877194238762989,-0.029018459912764732,-0.006135957785478906,-0.8588732427501712,1.652438998222351,180,77.29708269437042,gradient_global,0.92,True
scene_308,dense,22,Colis VistaPrint,rigid,8130,1.1149551358250465,0.8672816728167282,4.69285509105578,0.13812280558789247,-0.03890251941820271,-0.0087598086424823,-0.38913744911788006,0.7914199829101562,180,52.67165199793933,gradient_global,0.92,False
scene_309,dense,28,Amazon_Book_Package,rigid,8342,0.9875047460534718,0.6661695252299279,63.333185144903936,0.8163577061004457,0.2854629306448935,0.11895721727928517,3.1556900849078637,0.8004379272460938,180,-46.39147906925189,gradient_global,0.92,True
scene_310,dense,42,Small Packet,rigid,5645,0.8527898335026495,0.9261293179805137,3.3037333878621666,0.03372367671361509,-0.07534935889445206,-0.09776722777487257,-0.23647648348200018,0.9062618613243103,180,8.310399024183734,lateral_neighbor,0.75,False
scene_310,dense,39,Small Packet,rigid,5435,0.8542082818895362,0.914259429622815,2.9187129901229643,0.03384737993461506,-0.08817889602210892,-0.048067118095827234,-0.2611656710006514,3.2987608909606934,180,9.174644126183296,gradient_global,0.92,True
scene_310,dense,40,Vintage_Envelope,soft,2392,0.9905748687562576,0.7544567776656576,17.65030706835246,0.03068186478849544,0.033550069323282646,0.17990525371166136,3.8602516061829193,2.046165943145752,180,-57.2554410739271,gradient_global,0.92,False
scene_311,dense,26,Small Packet,rigid,4404,0.856119065056237,0.9128065395095368,6.996732834949721,0.028897843880160146,-0.08196571525544073,-0.08611755141204559,-0.16553324202836156,1.585511565208435,180,5.822558574695158,gradient_global,0.92,False
scene_311,dense,36,Vintage_Envelope,soft,3069,0.9898798442449162,0.7892328398384926,17.58012543888002,0.06954141290393956,0.1621968745844923,0.0971307502465302,1.4712861948822311,1.6437606811523438,180,-21.779048247558496,lateral_neighbor,0.75,False
scene_311,dense,28,Amazon_A2_Package,rigid,5642,0.718979124069331,0.658908908908909,5.386497951723703,14.799295260526923,-0.014222638546729517,0.010738892060712622,2.1434111444445074,1.825225830078125,180,-3.033877026849763,gradient_global,0.92,True
scene_312,dense,31,Amazon_Book_Package,rigid,8990,0.9884206877958086,0.8393250886779791,20.647411231252647,0.05836494206201692,0.024507685301208147,0.14813856718269472,-0.07464557781762851,2.239164113998413,180,1.1750624409370136,gradient_global,0.92,True
scene_312,dense,42,Small Packet,rigid,4952,0.853338739132968,0.9220516962843296,3.6378509235241023,0.050711604396846965,-0.08354582045860949,-0.09332306763219197,-0.22275384088337677,1.1095250844955444,180,7.8470936247165834,gradient_global,0.92,False
scene_313,dense,28,Small_Shipping_Bag,soft,5478,0.8529512638154552,0.9255202628696605,4.765858718009601,0.9275829245967149,-0.047981509478486624,-0.055237675608226636,0.05295775312760208,3.447953462600708,180,-0.9257168768577184,gradient_global,0.92,False
scene_314,dense,12,Amazon_A2_Package,rigid,8991,0.9894981893944116,0.9465073727262943,3.9723040131139467,-0.059013155315312815,-0.010559180462917648,0.021684326053676692,6.939021663477253,1.910720705986023,180,-57.78642757660424,lateral_neighbor,0.75,True
scene_314,dense,38,Carton Magdeleine,rigid,4847,1.008191838246883,0.9321229626573138,0.618146097773465,1.1324448407070697,-0.05274189964514907,-0.02986427434625506,-0.0036601996787047997,0.5728225708007812,90,1.597247962206727,gradient_global,0.92,False
scene_314,dense,27,SM_Little_Package,rigid,2883,1.0083603573983637,0.8612556364897676,5.2705308328043,-4.210351498898035,-0.009158347383775621,-0.07090012480950131,-0.045224916024337834,2.6038918495178223,180,0.4148326112800582,gradient_global,0.92,False
scene_315,dense,28,Black Package,rigid,7584,1.133818461942496,0.8498154008438819,5.014929281344683,0.02367158368676847,-0.02312336946816717,0.006232359279943754,-0.5522891900846153,1.4419382810592651,180,85.62849455949728,gradient_global,0.92,True
scene_316,dense,18,Asset_Package_in_paper_with_rope,rigid,6964,0.8433041329184242,0.8980470993681792,13.241014436784669,-22.15746438616273,-0.044786197694164184,-0.09291578845151477,-0.20171161757390213,2.218271017074585,180,5.67066924462567,gradient_global,0.92,True
scene_317,dense,32,Amazon_A2_Package,rigid,9470,0.989638607281646,0.9472652218782249,5.486858070919953,-0.46155473411779724,0.02577818031084378,0.05540979918614378,10.129564262073034,2.254791259765625,180,-84.73941631326231,gradient_global,0.92,False
scene_317,dense,34,Amazon_Book_Package,rigid,8930,0.9894137628891354,0.9080738786279683,11.851460789591087,0.1983178403555108,0.04985255126639114,0.04376997665924926,2.569662397681161,2.609452962875366,180,-38.24378004859419,overlap_matched_parcel,0.7,True
scene_317,dense,27,Black Package,rigid,7743,1.1323638726660552,0.8536742864522795,3.4500335952201175,0.21159324171682314,-0.004231644371790542,-0.04075414849013966,-0.39411332734167887,0.6803869009017944,180,61.2990770144708,gradient_global,0.92,False
scene_318,dense,15,Asset_Deformed_Package,soft,24769,0.9027826249302536,0.6680124348984617,25.782390915166552,-5.425233093162785,-0.05638542105126855,-0.06536273045608114,-0.8868892313696418,3.0702288150787354,180,297.7134986491685,gradient_global,0.92,False
scene_318,dense,26,Small Packet,rigid,5531,0.8528119227875378,0.9143012113541855,2.888043014456715,0.001995350542349783,-0.11014032806256346,-0.08987323620793766,-0.0003403343077027178,0.16498565673828125,180,0.013907051015671357,gradient_global,0.92,True
scene_319,dense,32,Small Packet,rigid,4708,0.8563297717629718,0.9177994902293968,1.0097566258956827,0.03687244841099613,-0.08593501912134242,-0.08556908956945354,-0.23770773285168856,2.4635391235351562,180,8.356635500559983,gradient_global,0.92,True
scene_320,dense,34,Amazon_Book_Package,rigid,7695,0.9890134749490488,0.9401213059749645,1.5114362617101686,0.07805550253825455,0.007342337138896649,-0.01907460811262973,1.9480599557897753,1.1013107299804688,180,-29.06491541443068,lateral_neighbor,0.75,False
scene_320,dense,36,Vintage_Envelope,soft,2879,0.9890854876300302,0.8563571659657069,10.38529918380566,0.035435704780706345,-0.008141252171593689,-0.0002570550226200428,0.22965567521982,2.1997451782226562,180,-3.374950367564966,gradient_global,0.92,True
scene_321,dense,36,Small Packet,rigid,4982,0.8544836101833143,0.9104777197912485,4.369339358029208,0.21927190549853037,-0.07223947287399078,-0.08218297745515762,-0.3081860226243702,1.1470108032226562,180,11.005574364085557,gradient_global,0.92,False
scene_321,dense,40,Amazon_A2_Package,rigid,9391,0.986506347095485,0.8363092540560138,21.63452020444814,-0.3585095379439185,0.0015562458699721513,0.15219818423301212,0.8563218370973668,0.3205793797969818,180,-7.48296961639916,gradient_global,0.92,True
scene_322,dense,29,Amazon_Book_Package,rigid,8432,0.9883556454539363,0.8679846938775511,6.582783152604145,0.7051439330731935,0.004761114889728276,0.17231584949861517,-0.058661596150234585,3.889801025390625,180,1.582701490362881,gradient_global,0.92,False
scene_322,dense,7,Black Package,rigid,7323,1.0512367129126932,0.8872046975283354,0.6964387513731816,0.7620540687458544,-0.021133290560486205,-0.0210062047719752,-0.9273112045081922,2.8276374340057373,180,144.49202800517912,gradient_global,0.92,True
scene_322,dense,13,Colis VistaPrint,rigid,8770,1.0950014955657625,0.8653363740022805,5.483282896628152,0.8558938172347208,-0.017597841319146833,-0.029739569159894858,-0.8831418229269502,1.6398059129714966,180,120.07733350943938,gradient_global,0.92,False
scene_323,dense,36,Amazon_Book_Package,rigid,10190,0.9884496809988892,0.8996819627442072,5.061545253253989,0.04101480258245083,0.0038389375529012944,0.13308179668964143,0.001218521822640135,3.3013381958007812,180,0.022785717303630548,overlap_matched_parcel,0.7,True
scene_323,dense,27,Storage_Box_with_Lid,rigid,5141,0.42130182790761656,0.6857248247879011,117.57670672593899,8.864377132487888,-0.28091941711586005,-0.5329794503081077,-0.3677923873851779,88.32220458984375,180,79.9328955158316,gradient_global,0.92,False
scene_323,dense,40,Louis_Vuitton_Package,rigid,4550,1.0796985837334274,0.9032967032967033,6.387576095683874,0.019730542991647226,0.011315463818502187,0.008170091670085877,1.4950429455594143,2.5619659423828125,180,-67.25719762316196,gradient_global,0.92,False
scene_324,dense,34,Amazon_Book_Package,rigid,8644,0.9894252897271895,0.9088029707295763,6.8083756908231186,0.14640554038902742,0.0417705471699193,0.057347544879048945,-0.19575960403191517,2.5549468994140625,180,3.0749638375906496,gradient_global,0.92,True
scene_324,dense,26,Amazon_Book_Package,rigid,8549,0.9890991011971728,0.9165735983917802,11.648956520283843,0.1467120710549885,-0.01988332334992109,0.02430662393944431,-0.043759781927404914,1.25892174243927,180,0.8013572062501861,overlap_matched_parcel,0.7,False
scene_325,dense,41,Amazon_Book_Package,rigid,10367,0.9886052818350368,0.8839754816112084,2.3920131185817586,0.05097871245185459,-0.0033340614102428693,0.13731938721381287,0.12882009677293701,1.9882071018218994,180,-1.876169401303196,gradient_global,0.92,False
scene_325,dense,22,Envelope_Stack,soft,10306,0.6211549622014353,0.8550640279394645,12.035170143049214,-1.8906834943837048,0.03336424689630245,-0.1710869794120799,0.8999277415054454,2.3724899291992188,90,-8.883120108438947,gradient_global,0.92,True
scene_326,dense,24,Куб,rigid,5343,1.0430283831274865,0.9051094890510949,2.453365679318401,0.01091769176930768,-0.019898772845006237,0.048470910224321935,-0.005303925320786238,3.587714672088623,180,0.48752841750177023,lateral_neighbor,0.75,True
scene_326,dense,19,Black Package,rigid,7233,1.1500120180915232,0.8354762892299185,6.579377891376083,0.013896128247536943,0.008683657552307236,0.06710565164915505,-0.8917785444789512,3.6305313110351562,180,138.23956948033745,gradient_global,0.92,False
scene_327,dense,35,Amazon_A2_Package,rigid,8308,0.9896499171350913,0.9423590935502615,8.988274449059364,-0.40971105737408475,0.02463354988125201,-0.00670104011594681,1.7120157707666273,1.2264328002929688,180,-14.653560626456397,lateral_neighbor,0.75,False
scene_327,dense,6,POP_Drinks_Pack,rigid,5545,0.47247966163612315,0.8295012380615493,95.20858626213793,0.2185628685484886,-0.38260431062377703,-0.3265428057107395,-0.8877612654786456,88.6919174194336,180,114.72103302907487,overlap_matched_parcel,0.7,True
scene_328,dense,36,SM_Little_Package,rigid,3523,1.0117329688974133,0.8663071246097076,4.792723824381526,-2.8986828256531982,-0.009912585467134307,-0.11601522876887238,-0.8364219407818672,1.0543220043182373,180,82.6106126049413,gradient_global,0.92,True
scene_328,dense,20,Paper_Shopping_Bag,soft,6491,0.9422118304807806,0.6062240024649515,52.58920757614312,1.450066096917224,-0.27850634981943323,-0.1052954886173851,-0.5286380890402343,86.08960723876953,180,46.057780696135644,gradient_global,0.92,False
scene_328,dense,39,Small_Shipping_Bag,soft,4123,0.8521039771947543,0.9061363085132186,5.966889560953579,2.032219127655832,-0.09152088311184935,-0.08888696388131927,0.20392287770298667,2.7876901626586914,180,-5.101051949473856,gradient_global,0.92,False
scene_329,dense,29,Paper_Shopping_Bag,soft,6479,0.9403813917571113,0.688532180892113,30.58511684355699,-3.8568041012886356,-0.22578580648881671,-0.007967338077191919,-0.061854637693771704,2.842184543609619,180,1.3646707864115593,gradient_global,0.92,True
scene_330,dense,20,Small_Shipping_Bag,soft,4496,0.858497078863321,0.9477313167259787,2.87246158302493,0.002604560852104143,-0.05653597580028672,-0.04305721707010316,0.6470943178449411,3.9508635997772217,180,-22.64569656369808,gradient_global,0.92,True
scene_330,dense,4,Asset_Large_cartoon_Box,rigid,12074,0.4377523202650211,0.5115721202967438,60.52413551965993,22.72867000577561,0.0020460629803319384,0.04954403835168692,-0.791601329513212,0.4883882403373718,180,292.7043034359866,gradient_global,0.92,False
scene_331,dense,21,Amazon_A2_Package,rigid,9573,0.9967529657440931,0.6796197639193565,34.17867600566476,0.8760381191250805,-0.017356161799166926,-0.2614068969835109,-0.09333004800643249,2.4693832397460938,180,3.2761284974124893,gradient_global,0.92,True
scene_332,dense,39,Amazon_Book_Package,rigid,7583,0.9899370376034603,0.8976301001710237,10.351813932994204,0.0861878605208366,0.00896268973937027,0.0889454264994213,0.7897801262159728,2.649174213409424,180,-11.728918438143833,gradient_global,0.92,True
scene_332,dense,25,Amazon_Book_Package,rigid,4745,0.6521883043168233,0.5742156604271026,3.5754047804036544,14.838192653992554,-0.029168239548738633,0.10186827691677822,0.9236329301711189,3.3700790405273438,180,1.020649152100539,gradient_global,0.92,False
scene_333,dense,47,Vintage_Envelope,soft,3448,0.9861128616540416,0.8778305842885099,5.998003218043052,2.1169516094778906,-0.06067845502465189,0.07283863869533234,-3.686454603715345e-05,1.5540906190872192,180,2.117498847843846,gradient_global,0.92,False
scene_333,dense,14,Black Package,rigid,6167,0.8532883940634427,0.7204669458190585,14.506202091752499,16.035070421789534,-0.010558028511387296,0.10249284911568571,-0.8124821324255304,1.1858903169631958,180,141.9237593994864,gradient_global,0.92,False
scene_333,dense,20,Black Package,rigid,8073,1.1080599316469348,0.8307940047070482,6.25211691633141,3.5755900589287126,-0.057237741215116565,-0.007058708886666404,-0.8950855800736065,0.02827916108071804,180,142.263132469144,lateral_neighbor,0.75,False
scene_333,dense,26,Louis_Vuitton_Package,rigid,4035,1.0151351369404302,0.8978934324659231,1.6316942511079244,2.859673841431709,-0.005817919312168425,-0.02266640910053878,-0.6855031647934492,2.3301796913146973,180,33.69603840541902,gradient_global,0.92,True
scene_334,dense,18,Colis VistaPrint,rigid,9308,1.064668852800612,0.9042758917060593,5.500061017096977,0.0532686257381787,0.00697902452438966,0.031964653584538844,-0.7072931936898147,3.1887664794921875,180,95.53784136130395,gradient_global,0.92,False
scene_334,dense,20,Paper_Shopping_Bag,soft,7472,0.956242273381366,0.7206905781584583,35.92530283209459,-2.3622196560122433,-0.25144210895415836,-0.00637303918542749,-0.5712963579496472,2.067107915878296,180,45.87232759602677,gradient_global,0.92,True
scene_335,dense,37,Vintage_Envelope,soft,3569,0.9886208372338205,0.9075371252451667,3.74145578077497,0.37115552089828086,-0.040594015343109136,-0.04570693077690493,0.3147843354948942,2.2155380249023438,180,-4.3032234833382255,gradient_global,0.92,True
scene_336,dense,30,Amazon_A2_Package,rigid,8512,0.9911762622198292,0.9137376649295931,7.108934623698915,-0.4569040393824775,-0.02017962023654662,0.0796310877953589,0.9452541780013411,1.1853305101394653,180,-8.321418800345759,gradient_global,0.92,True
scene_337,dense,1,Big Package cardboard,rigid,16904,0.6727787807132952,0.5845592608747373,15.727137618433453,6.99979678783369,-0.01902546153191718,0.07484627410760332,-0.9730106323588218,1.8452987670898438,180,668.4065162480391,gradient_global,0.92,False
scene_337,dense,34,Amazon_A2_Package,rigid,9843,0.9890236872750479,0.9219521642296892,4.389193062400965,0.9603916777327637,0.012545223790451613,0.0899464496438969,0.8981393098401802,3.9603545665740967,180,-6.509411099405726,gradient_global,0.92,True
scene_337,dense,44,SM_Little_Package,rigid,2973,1.0687945401581307,0.8324924318869829,5.37456572820409,-3.7808499554793373,-0.02150244535330188,-0.10893242311519559,-0.03775390339330963,1.26177978515625,180,0.0795930309542836,gradient_global,0.92,False
scene_338,dense,40,Amazon_A2_Package,rigid,10831,0.9890143903344548,0.9460672099624576,2.024628409861351,-0.45134722685280515,-0.002320058841141023,0.06988654498629907,0.502813863028521,2.2839126586914062,180,-4.634758447086718,gradient_global,0.92,True
scene_338,dense,49,Vintage_Envelope,soft,3991,0.9891197764464171,0.8432165318957772,2.9579432320436148,0.006022773787695002,-0.041891462649382365,0.17162387140513646,0.0028130047126935505,3.5538787841796875,180,-0.03575034499592178,gradient_global,0.92,False
